日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2020/1/26,43,熊本県,0,0,0,0,0.0
2020/1/27,43,熊本県,0,0,0,0,0.0
2020/1/28,43,熊本県,0,0,0,0,0.0
2020/1/29,43,熊本県,0,0,0,0,0.0
2020/1/30,43,熊本県,0,0,0,0,0.0
2020/1/31,43,熊本県,0,0,0,0,0.0
2020/2/1,43,熊本県,0,0,0,0,0.0
2020/2/2,43,熊本県,0,0,0,0,0.0
2020/2/3,43,熊本県,0,0,0,0,0.0
2020/2/4,43,熊本県,0,0,0,0,0.0
2020/2/5,43,熊本県,0,0,0,0,0.0
2020/2/6,43,熊本県,0,0,0,0,0.0
2020/2/7,43,熊本県,0,0,0,0,0.0
2020/2/8,43,熊本県,0,0,0,0,0.0
2020/2/9,43,熊本県,0,0,0,0,0.0
2020/2/10,43,熊本県,0,0,0,0,0.0
2020/2/11,43,熊本県,0,0,0,0,0.0
2020/2/12,43,熊本県,0,0,0,0,0.0
2020/2/13,43,熊本県,0,0,0,0,0.0
2020/2/14,43,熊本県,0,0,0,0,0.0
2020/2/15,43,熊本県,0,0,0,0,0.0
2020/2/16,43,熊本県,0,0,0,0,0.0
2020/2/17,43,熊本県,0,0,0,0,0.0
2020/2/18,43,熊本県,0,0,0,0,0.0
2020/2/19,43,熊本県,0,0,0,0,0.0
2020/2/20,43,熊本県,0,0,0,0,0.0
2020/2/21,43,熊本県,1,1,0,0,0.06
2020/2/22,43,熊本県,2,3,0,0,0.17
2020/2/23,43,熊本県,0,3,0,0,0.17
2020/2/24,43,熊本県,1,4,0,0,0.23
2020/2/25,43,熊本県,1,5,0,0,0.29
2020/2/26,43,熊本県,0,5,0,0,0.29
2020/2/27,43,熊本県,0,5,0,0,0.29
2020/2/28,43,熊本県,0,5,0,0,0.23
2020/2/29,43,熊本県,0,5,0,0,0.11
2020/3/1,43,熊本県,0,5,0,0,0.11
2020/3/2,43,熊本県,0,5,0,0,0.06
2020/3/3,43,熊本県,0,5,0,0,0.0
2020/3/4,43,熊本県,1,6,0,0,0.06
2020/3/5,43,熊本県,0,6,0,0,0.06
2020/3/6,43,熊本県,0,6,0,0,0.06
2020/3/7,43,熊本県,0,6,0,0,0.06
2020/3/8,43,熊本県,0,6,0,0,0.06
2020/3/9,43,熊本県,0,6,0,0,0.06
2020/3/10,43,熊本県,0,6,0,0,0.06
2020/3/11,43,熊本県,0,6,0,0,0.0
2020/3/12,43,熊本県,0,6,0,0,0.0
2020/3/13,43,熊本県,0,6,0,0,0.0
2020/3/14,43,熊本県,0,6,0,0,0.0
2020/3/15,43,熊本県,0,6,0,0,0.0
2020/3/16,43,熊本県,0,6,0,0,0.0
2020/3/17,43,熊本県,0,6,0,0,0.0
2020/3/18,43,熊本県,0,6,0,0,0.0
2020/3/19,43,熊本県,1,7,0,0,0.06
2020/3/20,43,熊本県,0,7,0,0,0.06
2020/3/21,43,熊本県,0,7,0,0,0.06
2020/3/22,43,熊本県,0,7,0,0,0.06
2020/3/23,43,熊本県,0,7,0,0,0.06
2020/3/24,43,熊本県,0,7,0,0,0.06
2020/3/25,43,熊本県,1,8,0,0,0.11
2020/3/26,43,熊本県,0,8,0,0,0.06
2020/3/27,43,熊本県,2,10,0,0,0.17
2020/3/28,43,熊本県,1,11,0,0,0.23
2020/3/29,43,熊本県,1,12,0,0,0.29
2020/3/30,43,熊本県,2,14,0,0,0.4
2020/3/31,43,熊本県,0,14,0,0,0.4
2020/4/1,43,熊本県,1,15,0,0,0.4
2020/4/2,43,熊本県,0,15,0,0,0.4
2020/4/3,43,熊本県,3,18,0,0,0.46
2020/4/4,43,熊本県,0,18,0,0,0.4
2020/4/5,43,熊本県,1,19,0,0,0.4
2020/4/6,43,熊本県,1,20,0,0,0.34
2020/4/7,43,熊本県,1,21,0,0,0.4
2020/4/8,43,熊本県,1,22,0,0,0.4
2020/4/9,43,熊本県,1,23,0,0,0.46
2020/4/10,43,熊本県,1,24,1,1,0.34
2020/4/11,43,熊本県,1,25,0,1,0.4
2020/4/12,43,熊本県,2,27,0,1,0.46
2020/4/13,43,熊本県,1,28,0,1,0.46
2020/4/14,43,熊本県,3,31,0,1,0.57
2020/4/15,43,熊本県,2,33,0,1,0.63
2020/4/16,43,熊本県,0,33,0,1,0.57
2020/4/17,43,熊本県,2,35,0,1,0.63
2020/4/18,43,熊本県,2,37,0,1,0.69
2020/4/19,43,熊本県,3,40,0,1,0.74
2020/4/20,43,熊本県,1,41,0,1,0.74
2020/4/21,43,熊本県,1,42,0,1,0.63
2020/4/22,43,熊本県,1,43,0,1,0.57
2020/4/23,43,熊本県,1,44,0,1,0.63
2020/4/24,43,熊本県,1,45,0,1,0.57
2020/4/25,43,熊本県,0,45,0,1,0.46
2020/4/26,43,熊本県,2,47,0,1,0.4
2020/4/27,43,熊本県,0,47,0,1,0.34
2020/4/28,43,熊本県,0,47,0,1,0.29
2020/4/29,43,熊本県,0,47,0,1,0.23
2020/4/30,43,熊本県,0,47,0,1,0.17
2020/5/1,43,熊本県,0,47,0,1,0.11
2020/5/2,43,熊本県,0,47,0,1,0.11
2020/5/3,43,熊本県,0,47,1,2,0.0
2020/5/4,43,熊本県,0,47,0,2,0.0
2020/5/5,43,熊本県,0,47,0,2,0.0
2020/5/6,43,熊本県,0,47,0,2,0.0
2020/5/7,43,熊本県,0,47,0,2,0.0
2020/5/8,43,熊本県,1,48,0,2,0.06
2020/5/9,43,熊本県,0,48,1,3,0.06
2020/5/10,43,熊本県,0,48,0,3,0.06
2020/5/11,43,熊本県,0,48,0,3,0.06
2020/5/12,43,熊本県,0,48,0,3,0.06
2020/5/13,43,熊本県,0,48,0,3,0.06
2020/5/14,43,熊本県,0,48,0,3,0.06
2020/5/15,43,熊本県,0,48,0,3,0.0
2020/5/16,43,熊本県,0,48,0,3,0.0
2020/5/17,43,熊本県,0,48,0,3,0.0
